-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000395661,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,0.000403589,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000397385,-9999,-9999,-9999,-9999,0.000405057,-9999,-9999,0.00040802,0.000401756,0.000407931
0.00040694,-9999,-9999,-9999,0.000404102,-9999,-9999,-9999,-9999,0.000403049,-9999,0.000405432,0.000399454,0.000407308,0.000404227,-9999,0.000403738,-9999,0.00040237,0.000402212
0.000400248,0.00040215,0.000401623,0.000403224,-9999,0.000405026,0.000403983,0.000407282,0.00040223,0.000403135,0.000400692,0.000401614,0.000401741,0.000404169,0.000400496,0.000397458
0.000402887,0.000403095,0.000402069,0.000402177,0.000403791,0.000400816,0.000402695,0.000405201,0.000402994,0.000403486,0.000403347,-9999,0.000401998,0.000403912,0.000399855,0.000402467
0.00040155,0.000403319,0.000403879,0.000401533,0.000402539,0.000403489,0.00040468,0.00040105,0.000400491,0.00040276,0.000402046,0.000402627,0.000402946,0.000401249,0.000402964
0.000402545,0.000402959,0.000402893,0.000404166,0.000402632,0.000402022,0.000402417,0.000401465,0.000401895,0.000402003,0.000400326,0.000401754,0.000400389,0.000402359,0.000402895
0.000401959,0.000402635,0.000402866,0.000401333,0.000403117,0.000403419,0.000401693,0.000402132,0.000402021,0.000401784,0.0004032,0.000402824,0.000403777,0.000401755,0.000401653
0.000402423,0.00039934,0.00040367,0.000403532,0.000401514,0.000398024,0.000403561,0.00040291,0.000402518,0.000400828,0.000400794,0.000401512,0.000402756,0.000399531,0.00040226
0.00040484,0.000399337,0.000401821,0.000400263,0.000401331,0.000401684,0.000400159,0.00039876,0.000402122,0.000402382,0.0003991,0.0004016,0.00040229,0.000399718,0.000402556,0.000405556
0.00040096,0.000401588,0.000399408,0.000399263,0.000401086,0.000400223,0.000402079,0.000403156,0.000402713,0.000397153,0.000401403,0.000401325,0.000402576,0.000400181,0.000401436
0.000401216,0.000401,0.000402244,0.000400776,0.000402242,0.000403329,0.000398903,0.000405177,0.000402846,0.000402459,0.000402526,0.000401152,0.000403887,0.000401364,0.000400569
0.00039878,0.000397848,0.000401274,0.000398349,0.00040212,0.000402543,0.000401389,0.000401488,0.000400366,0.000402443,0.000396749,0.000404382,0.000402133,0.000399262,0.00040288
0.000398032,0.000398588,0.000399857,0.000399932,0.00040264,0.00039812,0.000398021,0.000399734,0.000400577,0.000395997,0.000400803,0.000402531,0.000399755,0.000404439,0.000398275
0.000399121,0.000397949,0.000397608,0.000398526,0.000394068,0.0004004,0.000398117,0.000400168,0.000402351,0.000401005,0.000402347,0.000404029,-9999,0.000401836,0.00039814,0.000399444
0.000400859,0.000402091,0.000395843,0.00039292,0.000399412,0.000401423,0.000406588,0.000397416,0.000400528,0.000398945,0.000399865,0.000402927,0.000400155,0.000401865,0.000398665,-9999
0.000398807,0.000396983,0.000402173,0.00040058,0.000401535,0.000404398,0.000402789,0.000402727,0.000399397,0.000400157,0.000401897,0.000401826,0.000400641,0.000399738,0.000400664
0.000398033,0.000399773,0.000398451,0.000398214,0.000400247,0.00040034,0.000400454,0.000399883,0.000401679,0.000400306,0.000400164,0.000402143,0.000400081,0.000398621,0.000399264
0.000396722,0.000400314,0.000400645,0.000403304,0.000400737,0.000401759,0.000399922,0.000398025,0.000397672,0.000398201,0.000399418,0.000401163,0.000398759,0.000405088,0.000397148
0.000401449,0.000399394,0.000400602,0.000398974,0.000400241,0.000400888,0.000400494,0.000398418,0.00040022,0.000400603,0.000397586,0.000402223,0.000400005,0.000400841,0.000399559
0.000398942,0.000400163,0.000398982,0.00040425,0.000400442,0.000400867,0.000400664,0.000399017,0.000400417,-9999,0.000403176,0.000397717,0.000399472,0.000398747,0.000400075,0.000398228
0.000398992,0.0004002,0.000400545,0.000399541,0.000401399,0.000399264,0.000398373,0.000399821,0.000397689,0.000398606,0.000397952,0.000399487,0.000400413,0.000398675,0.000397939
0.000404831,0.000402936,0.00040116,0.000399781,0.000414954,0.000398499,0.000397107,0.000396768,0.000399145,0.000399441,0.000398328,0.00039887,0.000397384,0.000397391,0.000397468
0.000398029,0.000399583,0.000400683,0.00040077,0.000400329,0.000399352,0.000399088,0.000400291,0.000401559,0.000399062,0.000399425,0.000398635,0.000399664,0.000399058,0.000398106
0.000400305,0.000398511,0.000401982,0.000402335,0.000397309,0.000401405,0.000400689,0.000400667,0.000399531,0.000399567,0.000398969,0.00039908,0.000400578,0.00039853,0.000397945
0.000400485,0.000400088,0.000400897,0.000402277,0.000399463,0.000399231,0.000402113,0.000398144,0.00039995,0.000398958,0.000399672,0.000400728,0.000399585,0.00039768,0.000399953
0.000399764,0.000400093,0.000398982,0.000400577,0.000399145,0.000400332,0.000399205,0.000398725,0.00039942,0.000398001,0.000399506,0.000399351,0.000399145,0.000399464,0.000399231
0.000399781,0.000400326,0.000398777,0.0003996,0.000399622,0.000400725,0.000398308,0.000397608,0.000398726,0.000400663,0.00039969,0.000398771,0.000398085,0.000398281,0.000399106
0.000399369,0.000398206,0.000399653,0.000398888,0.00039906,0.000400226,0.000399172,0.000399603,0.000400149,0.000399657,0.00039804,0.00039927,0.000399336,0.000399267,0.000399947
0.0003973,0.000397874,0.000400691,0.000398975,0.000401258,0.000401427,0.000399713,0.000399143,0.000399167,0.000398015,0.00039898,0.000399416,0.000399408,0.000400051,0.00039978
0.000399464,0.000400757,0.000398214,0.000399004,0.000399273,0.000399303,0.000398689,0.000400029,0.000399912,0.000400185,0.000399478,0.000400385,0.000398701,0.000397918,0.000399425
0.000400881,0.000399714,0.000399147,0.000399198,0.000397111,0.00039982,0.000398757,0.000399714,0.00039863,0.000400459,0.000399089,0.000399106,0.000400485,0.000398072,0.000399379
0.00039931,0.00039927,0.000400284,0.000399291,0.000398651,0.000399094,0.000399234,0.000398947,0.000398604,0.000399608,0.00039894,0.000400038,0.000399633,0.000398848,0.000397934
0.00039947,0.000399336,0.000399718,0.000399637,0.000397897,0.000398479,0.000397573,0.000399364,0.000399007,0.000399931,0.000399194,0.000399134,0.000399439,0.000400998,0.000398947
0.000399383,0.000399858,0.00040062,0.000399595,0.000398061,0.000400144,0.000400013,0.000399282,0.000399442,0.000398691,0.000400004,0.000400034,0.000398913,0.000399658,0.00039862
0.000400317,0.000399509,0.000399398,0.000400185,0.000402744,0.000399976,0.000398585,0.000398376,0.000400508,0.000400558,0.000400161,0.000399472,0.000400876,0.000399798,0.000397151
0.000400786,0.000400115,0.00040059,0.000399781,0.000400859,0.000399753,0.000398611,0.000398707,0.000400974,0.000400291,0.000401969,0.000401785,0.000400264,0.000399063,0.000398872
0.000400664,0.000400058,0.000401369,0.0004032,0.000399212,0.000400803,0.000399935,0.000399665,0.000400619,0.000401177,0.000399711,0.000399429,0.000398314,0.000400544,0.000398721
0.000401458,0.000399448,0.000400123,0.000402964,0.000399727,0.000398696,0.000400763,0.000399178,0.000400754,0.00039939,0.000400848,0.000401118,0.000400495,0.000398713,0.0003996
0.000401018,0.000398852,0.000399598,0.000398154,0.000400943,0.000401381,0.000399334,0.000402375,0.000402501,0.000399675,0.000399902,0.000400928,0.000400133,-9999,0.000400808,0.000398023
0.00040159,0.000399981,0.000399957,0.000398913,0.000399882,0.0004008,0.000401109,0.000400105,0.000404422,0.000398435,0.00040083,0.000401756,-9999,0.000401766,0.000398614,0.000397997
0.000402309,0.000399208,0.000401767,0.000400767,0.000399505,0.000399015,0.000400601,0.000403055,0.000401995,0.000398418,0.000401038,0.000401281,0.000402186,0.000398366,0.000398061
0.000402298,0.000400415,0.000404312,0.000398497,0.000399495,0.000399087,0.000399768,0.000401089,0.000401324,0.000401649,0.000402495,0.000402818,0.000402094,0.000398768,0.000404084
0.000399288,0.000398353,0.000399426,0.000400832,0.0004006,0.000400352,0.00040063,0.000399455,0.000400596,0.000401399,0.000400886,0.000398885,0.000400935,0.000400288,0.000402293
0.000402364,0.000400483,0.00039986,0.000399915,0.000399975,0.000400844,0.000402288,0.000400631,0.000400203,0.000401045,0.000400993,0.000400057,0.000400457,0.000401461,0.000400702
0.000401494,0.000399142,0.000399238,0.000398563,0.000402235,0.000401367,0.000401627,0.00039968,0.000400785,0.000402294,0.000399658,0.00040188,0.000400583,0.000400316,0.000402112
0.000399327,0.000399712,0.000403231,0.00040017,0.000399341,0.000400148,0.000400086,0.000399643,0.000399311,0.000399567,0.000399931,0.000399421,0.00039965,0.000398472,0.000399345
0.000402894,0.000401748,0.000400567,0.000399361,0.000400176,0.000399652,0.000400752,0.000399802,0.000399781,0.000400367,0.000400106,0.000398221,0.000399052,0.000397366,0.00039915
0.000400754,0.000401499,0.000399847,0.000399248,0.000400776,0.000399508,0.000400414,0.000399188,0.000398029,0.000400375,0.000400497,0.000398838,0.000399394,0.000400171,0.000398489
0.000398199,0.000400914,0.00040096,0.000400598,0.000401617,0.000400332,0.000398624,0.000399799,0.000399071,0.000399414,0.000399177,0.000399294,0.000399343,0.000398227,0.000396843
0.000401367,0.000399367,0.000399482,0.000399657,0.000399599,0.000400448,0.000400022,0.000399588,0.000400162,0.000397748,0.000399158,0.00039938,0.000399535,0.000398992,0.000398071
0.000399606,0.000400332,0.000400234,0.000398436,0.000398179,0.000400585,0.000400489,0.000399991,0.000399433,0.000399201,0.000399329,0.000399337,0.000399297,0.000397907,0.000397949
0.000399397,0.000400883,0.000399322,0.000400555,0.000399102,0.000400304,0.000399073,0.000399149,0.000398407,0.000400003,0.000399596,0.000399511,0.000399271,0.000397767,0.00039913
0.000400219,0.000397821,0.000398497,0.000398378,0.000399088,0.000400582,0.000398344,0.000400108,0.00040091,0.00039928,0.000399249,0.000397654,0.000399321,0.000399868,0.000399373
0.000399676,0.000399176,0.000400333,0.000399554,0.000399826,0.000399257,0.000398243,0.00039881,0.000399495,0.000401197,0.000400189,0.000401121,0.000400123,0.000399767,0.000399361
0.000399367,0.000397648,0.000401037,0.000399205,0.000400893,0.00039954,0.000399197,0.000398924,0.000399109,0.000399132,0.000399923,0.000399849,0.000399397,0.000401456,0.000398625
0.000400205,0.000403167,0.000400277,0.000400412,0.000399704,0.000399603,0.000398711,0.00040061,0.000399052,0.000398593,0.000400287,0.000399485,0.000397297,0.000399323,0.000399526
0.000401333,0.000399658,0.000399051,0.000401463,0.000401672,0.000400091,0.000398939,0.000396913,0.000398803,0.000399546,0.000397331,0.000400826,0.000399057,0.000398471,0.000400578
0.000400998,0.000396653,0.00039975,0.000402658,0.000404322,0.000397379,0.000407436,0.000399209,0.000398301,0.000404495,0.000402946,0.00040067,0.000402188,0.000403717,0.000400831
0.000405791,0.000399236,0.000399439,0.000406782,0.000401058,0.000403433,0.000402442,0.000406941,0.000399659,0.000401522,-9999,0.000404231,0.000407174,0.000400593,0.000400075,0.000402141
0.000402562,0.000402632,0.000403875,0.000405682,0.000403401,0.000401501,0.000402816,0.000400235,0.000402084,0.000402217,0.00040188,0.000403141,0.000402167,0.000400787,0.000401641
0.000398669,0.000401457,0.000403784,0.000403408,0.000401919,0.0004016,0.000400601,0.000398333,0.000403037,0.000403704,0.000397662,0.000400715,0.000399453,0.000411323,0.000400452,-9999
0.000406464,0.000402751,0.000400555,0.000402303,0.000404624,0.000399521,0.000399706,0.000401757,0.000400115,0.000403651,0.000399707,0.000400901,0.000409048,0.000402289,0.000400918
0.000396451,0.000403441,0.000400327,0.000402321,0.00039573,0.000402302,0.000404236,0.000403438,0.000402626,0.000401265,0.000407037,0.000404834,0.000401895,0.000404068,0.000405679
0.000400499,0.000396105,0.000400536,0.000401578,0.000403454,0.000403877,0.000404486,0.00040251,0.000402337,0.00040218,0.000400237,0.000400728,0.000402951,0.000401556,0.000400304
0.000399846,0.000399491,0.000401283,0.000399743,0.000399386,0.000399798,0.000400401,0.000400506,0.000402404,0.00040277,0.000401693,0.000398803,0.00040183,0.000403243,0.000402746
0.000399853,0.000401764,0.00039989,0.000403033,0.00040238,0.000399882,0.000400977,0.000401131,0.000401124,0.000399238,0.000400587,0.000399913,0.000400541,0.000399712,0.000400192
0.000400868,0.000400272,0.000400256,0.000400569,0.000401571,0.000398543,0.000399598,0.000398522,0.000401118,0.000401073,0.000398279,0.00039985,0.000399501,0.00040044,0.000403048
0.000400751,0.000401399,0.000400386,0.000400741,0.000401582,0.00040011,0.000400648,0.000401,0.000400693,0.000401359,0.000400037,0.000399584,0.00040044,0.000398611,0.000399528
0.000401564,0.000398613,0.00040066,0.000400726,0.000400696,0.000400525,0.000399804,0.000400088,0.000400104,0.000399862,0.000401269,0.000400701,0.000401104,0.000400506,0.000402829
0.000400991,0.000400859,0.000401217,0.00040093,0.000400419,0.000400722,0.00039986,0.000401382,0.000399694,0.000400611,0.000398229,0.000399379,0.000398056,0.000398341,0.000400046
0.000399421,0.000401877,0.000400883,0.000400612,0.000400594,0.00040129,0.000400499,0.000400955,0.000400416,0.000400591,0.000399175,0.000398392,0.000400231,0.00039969,0.000400326
0.00039957,0.000400532,0.000398903,0.000399211,0.00040094,0.000399422,0.000401202,0.000401521,0.000398916,0.000399916,0.000398661,0.000399958,0.000400196,0.000401983,0.000400505
0.000397149,0.000398091,0.000397608,0.000401294,0.00039978,0.000400063,0.000401307,0.000400812,0.000401466,0.000400279,0.000400744,0.000400202,0.000401312,0.000401065,0.000401489
0.000404241,0.000395837,0.000402386,0.000399782,0.000399262,0.000398884,0.000401887,0.000399204,0.000401587,0.000401118,0.000402384,0.000399463,0.000400415,0.000397544,0.000401488
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
